2015\09,327,2,4,0,2,0,0,0,0,9
2015\10,130,0,2,2,0,0,0,0,0,7
2015\11,118,0,0,0,0,0,0,0,0,13
2015\12,8,0,0,0,0,0,0,0,0,2
2016\01,30,1,1,0,0,0,0,0,0,0
2016\02,1182,19,15,10,8,0,0,0,0,29
2016\03,1113,22,22,14,5,0,0,0,0,17
2016\04,132,0,4,0,5,0,0,0,0,20
2016\05,179,2,2,2,3,0,0,0,0,12
2016\06,78,0,0,1,5,0,0,0,0,2
2016\07,64,0,3,0,0,0,0,0,0,11
2016\08,229,2,3,4,4,0,0,0,0,9
2016\09,362,2,4,1,4,0,0,0,0,11
2016\10,152,8,0,0,1,2,0,0,0,5
2016\11,104,0,0,0,1,0,0,0,0,8
2016\12,24,1,1,0,1,0,0,0,0,0
2017\01,40,0,2,0,0,0,0,0,0,0
2017\02,2193,24,52,18,6,0,0,0,0,58
2017\03,471,7,3,7,3,0,0,0,0,31
2017\04,145,7,2,0,1,0,0,0,0,7
2017\05,40,0,0,0,2,0,0,0,0,0
2017\06,205,3,2,3,1,0,0,0,0,6
2017\07,50,0,0,4,0,0,0,0,0,3
2017\08,295,1,25,0,2,0,0,0,0,5
2017\09,339,7,5,3,3,0,0,0,0,10
2017\10,260,10,7,0,0,0,0,0,0,0
2017\11,4,0,0,1,0,2,0,0,0,0
2017\12,50,0,0,0,0,0,0,0,0,4
2018\01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018\02,191,0,0,0,2,0,0,0,0,22
2018\03,818,6,8,7,8,0,0,0,0,80
2018\04,23,0,1,0,1,0,0,0,0,1
2018\05,259,2,2,8,3,0,0,0,0,6
2018\06,83,5,1,6,0,0,0,0,0,0
2018\07,141,2,3,0,4,0,0,0,0,3
2018\08,553,0,0,0,0,0,0,0,0,23
