2015\09,262,0,1,2,20,1,0,0,0,6
2015\10,1456,0,0,1,68,1,0,0,0,67
2015\11,1317,0,2,4,56,2,0,0,0,57
2015\12,512,0,2,0,18,4,0,0,0,30
2016\01,105,0,0,0,11,0,0,0,0,0
2016\02,849,0,9,0,66,1,0,0,0,24
2016\03,1605,3,4,6,123,5,0,0,0,64
2016\04,691,0,0,0,61,4,0,0,0,22
2016\05,600,0,0,3,29,15,0,0,0,15
2016\06,490,0,2,6,17,10,0,0,0,9
2016\07,408,0,7,1,23,8,0,0,0,9
2016\08,395,0,2,1,38,7,0,0,0,12
2016\09,701,0,0,3,48,10,0,0,0,7
2016\10,821,0,0,0,39,27,1,0,0,16
2016\11,311,0,0,0,17,4,0,0,0,14
2016\12,188,0,0,0,10,1,0,0,0,2
2017\01,15,0,0,0,2,0,0,0,0,0
2017\02,930,0,0,2,55,18,0,0,0,33
2017\03,660,0,2,1,42,9,0,0,0,23
2017\04,264,0,1,2,23,3,0,0,0,3
2017\05,334,0,0,5,13,6,0,0,0,1
2017\06,263,0,4,1,20,5,0,0,0,8
2017\07,702,0,0,0,41,1,0,0,0,9
2017\08,658,0,1,0,52,5,0,0,0,18
2017\09,740,0,0,0,46,2,0,0,0,12
2017\10,2061,0,0,0,65,69,1,0,0,8
2017\11,202,0,0,0,8,5,0,0,0,8
2017\12,38,0,0,0,6,0,0,0,0,0
2018\01,59,0,0,0,6,0,0,0,0,2
2018\02,196,0,0,4,16,1,0,0,0,5
2018\03,1012,0,0,11,79,5,0,0,0,25
2018\04,334,0,0,3,23,1,0,0,0,15
2018\05,508,0,0,3,21,7,0,0,0,26
2018\06,424,0,5,0,20,3,0,0,0,17
2018\07,446,0,0,1,18,8,1,1,0,20
2018\08,461,0,0,6,17,15,0,0,0,16
