2015\09,360,0,7,2,25,4,0,0,0,6
2015\10,287,0,2,6,9,6,0,0,0,0
2015\11,1125,8,0,0,26,7,0,0,0,0
2015\12,140,1,0,0,4,0,0,0,0,2
2016\01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016\02,786,0,0,0,8,1,0,0,0,15
2016\03,600,0,11,0,30,20,0,0,0,16
2016\04,568,0,2,0,16,5,0,0,0,19
2016\05,267,0,0,0,3,0,0,0,0,13
2016\06,110,0,2,0,6,0,0,0,0,0
2016\07,864,0,6,0,44,11,0,0,0,10
2016\08,416,0,0,0,56,8,0,0,0,4
2016\09,522,0,11,0,28,3,0,0,0,1
2016\10,465,0,17,0,29,6,1,0,0,5
2016\11,330,0,0,0,15,6,0,0,0,13
2016\12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017\01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017\02,508,0,9,0,10,8,0,0,0,12
2017\03,553,0,16,0,17,2,0,0,0,10
2017\04,399,0,17,0,14,4,0,0,0,7
2017\05,77,0,0,0,10,0,0,0,0,2
2017\06,154,0,0,0,17,3,0,0,0,1
2017\07,123,0,7,0,7,2,0,0,0,0
2017\08,74,0,0,0,13,3,0,0,0,1
2017\09,53,0,0,0,2,4,0,0,0,0
2017\10,229,0,0,0,23,3,0,0,0,3
2017\11,237,0,0,0,23,7,0,0,0,0
2017\12,37,0,0,0,11,0,0,0,0,0
2018\01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018\02,386,0,6,0,20,4,0,0,0,0
2018\03,1514,0,21,0,63,33,0,0,0,9
2018\04,320,0,8,0,30,2,0,0,0,3
2018\05,241,0,0,0,21,4,0,0,0,5
2018\06,176,0,4,0,13,3,0,0,0,5
2018\07,63,0,6,0,3,0,0,0,0,0
2018\08,181,0,2,0,22,2,0,0,0,6
