2015\09,197,9,0,0,3,0,0,0,0,29
2015\10,54,4,0,4,3,0,0,0,0,10
2015\11,303,4,3,2,5,0,0,0,0,11
2015\12,79,0,0,0,1,0,0,0,0,9
2016\01,63,3,0,6,6,0,0,0,0,0
2016\02,231,0,1,0,28,0,0,0,0,10
2016\03,141,1,0,0,7,0,0,0,0,27
2016\04,150,0,0,0,2,0,0,0,0,13
2016\05,39,0,0,0,7,0,0,0,0,6
2016\06,16,0,0,0,2,0,0,0,0,6
2016\07,18,0,3,0,3,0,0,0,0,3
2016\08,2,0,0,0,1,0,0,0,0,0
2016\09,95,4,0,2,1,0,0,0,0,17
2016\10,115,0,3,0,4,7,0,0,0,16
2016\11,28,0,4,0,3,0,0,0,0,3
2016\12,26,0,3,0,3,0,0,0,0,1
2017\01,4,0,0,0,2,0,0,0,0,0
2017\02,341,6,9,0,45,0,0,0,0,51
2017\03,163,3,7,0,16,0,0,0,0,29
2017\04,166,2,6,2,21,0,0,0,0,9
2017\05,187,4,9,2,25,0,0,0,0,30
2017\06,53,0,0,1,6,0,0,0,0,15
2017\07,201,2,10,2,20,0,0,0,0,9
2017\08,163,1,3,1,12,1,0,0,0,12
2017\09,117,1,3,4,11,0,0,0,0,14
2017\10,71,2,4,2,5,0,0,0,0,4
2017\11,74,1,4,0,9,2,0,0,0,10
2017\12,4,0,0,0,0,0,0,0,0,1
2018\01,42,0,0,1,1,0,0,0,0,8
2018\02,187,2,1,0,23,0,0,0,0,26
2018\03,779,7,19,8,46,1,0,0,0,71
2018\04,239,0,0,0,0,0,0,0,0,30
2018\05,262,2,1,0,4,0,0,0,0,43
2018\06,151,0,0,0,12,0,0,0,0,43
2018\07,66,7,0,0,7,0,0,0,0,9
2018\08,149,0,8,0,16,0,0,0,0,29
