2015\09,15,0,0,0,2,2,0,0,0,3
2015\10,4,0,0,0,0,0,0,0,0,4
2015\11,13,0,0,0,5,0,0,0,0,0
2015\12,5,0,0,0,3,0,0,0,0,1
2016\01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016\02,43,0,0,0,13,0,0,0,0,1
2016\03,342,0,2,0,18,2,0,0,0,27
2016\04,2,0,0,0,0,0,0,0,0,2
2016\05,8,0,2,0,0,2,0,0,0,2
2016\06,4,0,0,0,0,0,0,0,0,2
2016\07,38,0,0,0,4,2,0,0,0,6
2016\08,6,0,0,0,2,0,0,0,0,2
2016\09,53,0,0,1,9,2,0,0,0,4
2016\10,27,0,0,3,0,1,0,0,0,2
2016\11,61,0,0,6,1,1,0,0,0,0
2016\12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017\01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017\02,42,0,0,0,19,0,0,0,0,9
2017\03,34,0,0,0,8,0,0,0,0,5
2017\04,3,0,0,0,0,0,0,0,0,2
2017\05,20,0,0,0,1,0,0,0,0,0
2017\06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017\07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017\08,215,0,0,0,0,0,0,0,0,7
2017\09,28,0,0,0,5,0,0,0,0,0
2017\10,42,0,2,0,6,3,0,0,0,0
2017\11,46,0,0,0,6,0,0,0,0,0
2017\12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018\01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018\02,15,0,0,0,4,2,0,0,0,0
2018\03,67,0,0,2,23,2,0,0,0,5
2018\04,39,0,1,4,2,3,0,0,0,3
2018\05,38,0,0,1,16,0,0,0,0,1
2018\06,31,0,0,1,1,0,0,0,0,4
2018\07,407,0,1,0,8,1,0,0,0,0
2018\08,2,0,0,0,0,0,0,0,0,1
