2015\09,84,0,3,0,20,1,0,0,0,11
2015\10,109,0,0,2,21,1,0,0,0,6
2015\11,67,0,0,0,25,2,0,0,0,9
2015\12,48,0,0,0,18,2,0,0,0,5
2016\01,38,0,0,1,13,2,0,0,0,3
2016\02,3136,16,7,17,45,24,0,0,0,27
2016\03,4835,28,8,28,64,18,0,0,0,17
2016\04,110,0,7,1,29,5,0,0,0,5
2016\05,45,0,1,0,7,3,0,0,0,10
2016\06,132,0,0,6,19,10,0,0,0,6
2016\07,125,2,1,3,12,14,0,0,0,2
2016\08,429,3,0,3,16,2,0,0,0,3
2016\09,169,4,0,0,13,3,0,0,0,2
2016\10,92,0,0,5,10,12,1,0,0,3
2016\11,67,0,0,8,10,3,0,0,0,4
2016\12,79,0,0,5,6,3,0,0,0,11
2017\01,2,0,0,0,2,0,0,0,0,0
2017\02,183,2,7,6,44,12,0,0,0,7
2017\03,126,2,2,5,22,7,0,0,0,11
2017\04,87,0,2,4,9,1,0,0,0,7
2017\05,99,0,4,1,19,0,0,0,0,8
2017\06,36,2,1,0,9,3,0,0,0,2
2017\07,28,0,0,0,11,1,0,0,0,0
2017\08,112,3,9,9,12,3,0,0,0,5
2017\09,204,1,9,10,13,21,0,0,0,10
2017\10,310,0,2,1,28,32,0,0,0,8
2017\11,45,0,4,1,15,2,0,0,0,0
2017\12,41,0,3,1,5,2,0,0,0,0
2018\01,43,0,4,2,0,2,0,0,0,2
2018\02,113,0,8,13,17,1,0,0,0,5
2018\03,361,3,12,11,74,13,0,0,0,16
2018\04,55,0,4,4,8,3,0,0,0,2
2018\05,208,0,5,15,21,2,0,0,0,14
2018\06,100,0,6,12,18,0,0,0,0,3
2018\07,90,1,2,7,21,3,0,0,0,1
2018\08,122,2,7,4,29,1,0,0,0,1
