2015\09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015\10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015\11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015\12,5,0,0,0,1,0,0,0,0,0
2016\01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016\02,31,0,0,6,3,0,0,0,0,0
2016\03,50,0,0,0,6,0,0,0,0,0
2016\04,10,0,0,0,10,0,0,0,0,0
2016\05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016\06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016\07,50,0,2,2,0,0,0,0,0,0
2016\08,30,0,0,1,1,0,0,0,0,0
2016\09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016\10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016\11,40,0,0,0,0,4,0,0,0,0
2016\12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017\01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017\02,24,0,0,0,4,0,0,0,0,0
2017\03,12,0,0,0,2,0,0,0,0,0
2017\04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017\05,10,0,1,0,0,0,0,0,0,0
2017\06,119,0,0,1,0,0,0,0,0,1
2017\07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017\08,81,0,1,1,9,0,0,0,0,0
2017\09,59,1,1,3,3,0,0,0,0,0
2017\10,67,0,1,1,8,0,0,0,0,0
2017\11,266,0,0,6,3,0,0,0,0,0
2017\12,64,0,0,2,7,0,0,0,0,1
2018\01,30,0,2,0,0,0,0,0,0,0
2018\02,40,0,0,0,4,0,0,0,0,0
2018\03,287,0,7,0,13,2,0,0,0,2
2018\04,189,0,11,3,0,0,0,0,0,1
2018\05,201,0,1,2,10,1,0,0,0,1
2018\06,101,0,2,0,7,0,0,0,0,0
2018\07,195,0,2,0,11,0,0,0,0,0
2018\08,32,0,0,0,3,0,0,0,0,0
