2015\09,466,0,2,8,30,1,0,0,0,17
2015\10,546,0,2,1,29,1,0,0,0,33
2015\11,285,0,4,3,34,0,0,0,0,13
2015\12,645,0,12,0,38,4,0,0,0,17
2016\01,95,0,0,0,5,0,0,0,0,10
2016\02,765,0,0,10,79,2,0,0,0,52
2016\03,1221,0,5,7,129,12,0,0,0,55
2016\04,1058,0,5,1,97,10,0,0,0,24
2016\05,749,2,2,0,64,1,0,0,0,20
2016\06,304,0,7,0,12,1,0,0,0,12
2016\07,494,0,15,0,15,6,0,0,0,5
2016\08,598,0,11,1,28,1,0,0,0,9
2016\09,661,0,13,1,28,2,0,0,0,10
2016\10,578,0,13,0,18,0,0,0,0,3
2016\11,173,0,4,4,3,0,0,0,0,1
2016\12,9,0,1,0,0,0,0,0,0,1
2017\01,1,0,0,0,0,0,0,0,0,1
2017\02,1543,0,27,6,67,15,0,0,0,42
2017\03,845,0,14,5,27,7,0,0,0,26
2017\04,588,0,13,3,21,0,0,0,0,8
2017\05,377,2,10,0,14,0,0,0,0,6
2017\06,558,0,15,0,9,13,0,0,0,9
2017\07,543,0,13,0,28,14,0,0,0,3
2017\08,519,0,13,0,15,2,0,0,0,3
2017\09,426,0,8,1,13,13,0,0,0,3
2017\10,360,0,0,0,29,10,2,0,0,2
2017\11,102,0,0,0,13,14,0,0,0,3
2017\12,54,0,0,1,2,0,0,0,0,3
2018\01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018\02,270,1,3,3,10,4,0,0,0,9
2018\03,1448,2,26,6,75,1,0,0,0,39
2018\04,366,0,5,1,20,3,0,0,0,12
2018\05,361,0,1,1,21,17,0,0,1,14
2018\06,405,0,0,0,21,8,0,0,0,23
2018\07,185,0,1,0,8,1,0,0,0,19
2018\08,124,0,1,1,10,1,0,0,0,11
