2015\09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015\10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015\11,1,0,1,0,0,0,0,0,0,0
2015\12,4,0,0,0,0,0,0,0,0,2
2016\01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016\02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016\03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016\04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016\05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016\06,1,0,0,1,0,0,0,0,0,0
2016\07,4,0,0,1,0,0,0,0,0,3
2016\08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016\09,5,1,0,0,0,0,0,0,0,0
2016\10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016\11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016\12,5,0,0,0,0,0,0,0,0,1
2017\01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017\02,8,0,0,0,0,2,0,0,0,2
2017\03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017\04,3,0,2,0,1,0,0,0,0,0
2017\05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017\06,4,0,0,0,0,0,0,0,0,2
2017\07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017\08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017\09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017\10,48,0,0,0,0,5,0,0,0,7
2017\11,2,0,0,2,0,0,0,0,0,0
2017\12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018\01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018\02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018\03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018\04,20,0,0,0,2,0,0,0,0,0
2018\05,36,4,0,0,0,0,0,0,0,4
2018\06,150,0,0,0,0,0,0,0,0,3
2018\07,124,0,0,0,0,0,0,0,0,5
2018\08,100,0,0,0,0,0,0,0,0,5
